date,hospital_branch,weekday,total_beds,icu_beds,occupied_beds,occupied_icu_beds,available_beds,admissions,discharges,emergency_cases,staff_available
1/16/2023,Metro Hospital,Sunday,235,52,228,48,10,45,51,27,58
1/17/2023,Metro Hospital,Friday,226,40,224,39,-1,56,29,33,78
1/18/2023,Metro Hospital,Saturday,234,52,237,45,-1,29,31,29,95
1/19/2023,Metro Hospital,Friday,280,61,281,37,-1,48,46,8,61
1/20/2023,Metro Hospital,Saturday,238,51,235,54,0,66,48,16,77
1/21/2023,Metro Hospital,Friday,279,60,282,33,-2,48,43,11,61
1/22/2023,Metro Hospital,Tuesday,225,39,226,22,1,64,48,22,71
1/23/2023,Metro Hospital,Wednesday,224,39,185,35,44,18,29,21,100
1/24/2023,Metro Hospital,Saturday,175,33,138,11,39,20,36,17,116
1/25/2023,Metro Hospital,Sunday,228,41,171,30,52,52,32,10,118
1/26/2023,Metro Hospital,Wednesday,282,64,278,13,2,32,15,19,107
1/27/2023,Metro Hospital,Friday,235,51,190,54,46,56,32,33,88
1/28/2023,Metro Hospital,Sunday,175,32,175,24,1,54,45,20,60
1/29/2023,Metro Hospital,Wednesday,281,64,279,31,2,45,24,14,77
1/30/2023,Metro Hospital,Wednesday,238,54,228,43,7,52,17,28,114
1/31/2023,Metro Hospital,Thursday,278,62,280,29,2,50,44,23,111
2/1/2023,Metro Hospital,Monday,177,32,174,29,-1,26,23,30,98
2/2/2023,Metro Hospital,Friday,281,63,266,51,14,31,42,22,87
2/3/2023,Metro Hospital,Sunday,234,53,153,50,85,31,53,29,96
2/4/2023,Metro Hospital,Monday,225,42,224,41,-2,43,24,28,84
2/5/2023,Metro Hospital,Sunday,173,33,175,15,-2,41,14,17,93
2/6/2023,Metro Hospital,Saturday,175,29,176,28,2,51,14,14,104
2/7/2023,Metro Hospital,Saturday,226,39,228,27,2,31,26,32,68
2/8/2023,Metro Hospital,Monday,173,32,176,32,-2,48,34,23,70
2/9/2023,Metro Hospital,Monday,227,40,225,17,-2,65,16,24,53
2/10/2023,Metro Hospital,Monday,235,54,228,47,10,33,29,17,90
2/11/2023,Metro Hospital,Monday,236,52,234,33,-1,43,20,11,113
2/12/2023,Metro Hospital,Monday,237,54,235,55,1,54,19,32,81
2/13/2023,Metro Hospital,Sunday,173,29,155,29,23,30,17,13,120
2/14/2023,Metro Hospital,Friday,227,39,226,21,0,56,27,20,108
2/15/2023,Metro Hospital,Friday,282,62,281,60,-1,24,25,18,62
2/16/2023,Metro Hospital,Sunday,174,29,168,30,7,59,49,25,91
2/17/2023,Metro Hospital,Tuesday,235,55,236,51,0,67,51,26,58
2/18/2023,Metro Hospital,Sunday,174,29,177,30,-2,59,35,17,69
2/19/2023,Metro Hospital,Thursday,282,64,239,37,41,30,18,25,76
2/20/2023,Metro Hospital,Friday,224,42,226,24,3,48,50,15,99
2/21/2023,Metro Hospital,Tuesday,282,63,273,61,11,38,21,31,62
2/22/2023,Metro Hospital,Friday,235,54,236,39,-2,66,23,11,110
2/23/2023,Metro Hospital,Monday,176,31,175,28,0,48,31,27,69
2/24/2023,Metro Hospital,Sunday,225,43,196,34,29,42,43,23,114
2/25/2023,Metro Hospital,Sunday,228,42,215,27,9,30,40,14,59
2/26/2023,Metro Hospital,Saturday,278,63,282,39,0,55,45,32,55
2/27/2023,Metro Hospital,Monday,236,51,222,52,14,44,30,27,113
2/28/2023,Metro Hospital,Wednesday,173,31,129,27,45,34,31,34,65
3/1/2023,Metro Hospital,Tuesday,173,29,176,10,3,53,23,19,98
3/2/2023,Metro Hospital,Sunday,234,52,235,44,1,42,33,19,75
3/3/2023,Metro Hospital,Wednesday,177,33,138,23,33,41,37,19,92
3/4/2023,Metro Hospital,Monday,177,32,130,27,43,35,47,31,103
3/5/2023,Metro Hospital,Sunday,224,43,213,37,15,29,35,15,80
3/6/2023,Metro Hospital,Wednesday,278,61,280,55,-1,50,33,16,56
3/7/2023,Metro Hospital,Friday,236,53,235,50,0,51,21,12,79
3/8/2023,Metro Hospital,Monday,175,30,141,9,33,21,28,28,104
3/9/2023,Metro Hospital,Monday,235,53,219,48,18,44,51,29,58
3/10/2023,Metro Hospital,Friday,279,60,278,20,0,65,38,31,115
3/11/2023,Metro Hospital,Friday,228,40,186,29,40,39,48,11,82
3/12/2023,Metro Hospital,Monday,226,43,195,20,30,57,39,15,96
3/13/2023,Metro Hospital,Friday,174,30,176,27,2,61,45,17,79
3/14/2023,Metro Hospital,Sunday,279,63,280,26,-2,50,25,13,81
3/15/2023,Metro Hospital,Wednesday,225,41,228,31,1,47,30,29,111
3/16/2023,Metro Hospital,Saturday,176,29,177,27,0,45,18,25,64
3/17/2023,Metro Hospital,Monday,173,29,168,30,8,44,50,26,54
3/18/2023,Metro Hospital,Tuesday,173,29,155,19,21,57,45,24,66
3/19/2023,Metro Hospital,Tuesday,224,41,228,35,-2,69,20,33,92
3/20/2023,Metro Hospital,Tuesday,237,53,192,36,45,31,33,26,62
3/21/2023,Metro Hospital,Thursday,282,60,282,55,-2,37,39,13,98
3/22/2023,Metro Hospital,Tuesday,278,61,273,57,6,34,16,15,93
3/23/2023,Metro Hospital,Monday,226,40,228,31,1,67,17,16,81
3/24/2023,Metro Hospital,Friday,282,64,280,52,2,35,19,23,114
3/25/2023,Metro Hospital,Friday,225,43,217,34,12,36,45,22,90
3/26/2023,Metro Hospital,Thursday,226,39,227,40,0,43,19,34,110
3/27/2023,Metro Hospital,Friday,235,54,237,50,-2,54,19,13,75
3/28/2023,Metro Hospital,Sunday,234,53,235,51,-1,47,20,23,115
3/29/2023,Metro Hospital,Monday,226,41,227,18,0,66,16,27,52
3/30/2023,Metro Hospital,Saturday,177,33,168,25,3,35,30,10,110
3/31/2023,Metro Hospital,Monday,234,52,220,32,16,28,44,24,102
4/1/2023,Metro Hospital,Monday,278,60,257,60,21,54,48,15,72
4/2/2023,Metro Hospital,Wednesday,282,64,253,22,29,25,54,17,92
4/3/2023,Metro Hospital,Wednesday,282,61,278,41,-2,53,17,21,69
4/4/2023,Metro Hospital,Wednesday,280,63,197,54,83,35,36,21,56
4/5/2023,Metro Hospital,Friday,238,55,237,52,0,46,26,15,66
4/6/2023,Metro Hospital,Saturday,176,32,139,13,36,23,36,16,117
4/7/2023,Metro Hospital,Monday,235,53,220,45,16,30,47,29,98
4/8/2023,Metro Hospital,Tuesday,235,54,194,40,45,49,51,10,82
4/9/2023,Metro Hospital,Wednesday,235,53,235,47,-1,56,26,13,88
4/10/2023,Metro Hospital,Sunday,278,64,193,36,86,42,52,24,83
4/11/2023,Metro Hospital,Wednesday,281,63,280,56,1,51,30,14,56
4/12/2023,Metro Hospital,Saturday,236,52,234,27,-1,57,20,18,68
4/13/2023,Metro Hospital,Thursday,278,64,282,32,0,51,42,8,104
4/14/2023,Metro Hospital,Saturday,227,41,206,43,18,24,47,32,68
4/15/2023,Metro Hospital,Wednesday,279,61,282,30,1,43,22,12,79
4/16/2023,Metro Hospital,Tuesday,280,64,249,34,29,57,23,30,72
4/17/2023,Metro Hospital,Thursday,224,42,226,31,1,59,43,8,114
4/18/2023,Metro Hospital,Tuesday,282,63,241,31,41,51,41,34,95
4/19/2023,Metro Hospital,Monday,227,43,219,25,9,39,40,17,73
4/20/2023,Metro Hospital,Saturday,174,31,175,17,1,46,35,28,72
4/21/2023,Metro Hospital,Sunday,177,31,176,31,0,68,18,22,58
4/22/2023,Metro Hospital,Saturday,278,61,273,61,6,50,16,11,63
4/23/2023,Metro Hospital,Wednesday,175,29,170,18,7,42,50,20,86
4/24/2023,Metro Hospital,Friday,237,55,238,42,-1,67,22,9,109
4/25/2023,Metro Hospital,Monday,238,52,235,34,0,42,22,11,111
4/26/2023,Metro Hospital,Monday,174,32,110,14,62,31,43,15,114
4/27/2023,Metro Hospital,Wednesday,225,40,182,24,44,55,41,21,111
4/28/2023,Metro Hospital,Thursday,225,40,185,31,43,20,52,30,99
4/29/2023,Metro Hospital,Tuesday,175,32,167,19,9,27,35,20,98
4/30/2023,Metro Hospital,Sunday,175,33,146,30,28,24,54,9,112
5/1/2023,Metro Hospital,Thursday,235,51,198,38,37,48,33,18,93
5/2/2023,Metro Hospital,Sunday,282,64,193,36,84,46,53,22,85
5/3/2023,Metro Hospital,Saturday,281,61,203,38,77,30,55,19,119
5/4/2023,Metro Hospital,Thursday,226,40,228,30,0,60,50,30,74
5/5/2023,Metro Hospital,Tuesday,235,53,208,40,30,34,27,17,65
5/6/2023,Metro Hospital,Saturday,226,41,195,34,32,38,37,18,101
5/7/2023,Metro Hospital,Tuesday,225,41,215,18,12,52,33,32,82
5/8/2023,Metro Hospital,Thursday,228,43,224,39,-2,53,14,13,90
5/9/2023,Metro Hospital,Wednesday,235,55,238,51,0,43,17,8,70
5/10/2023,Metro Hospital,Thursday,175,30,175,32,0,36,25,21,87
5/11/2023,Metro Hospital,Tuesday,234,55,216,30,21,24,45,15,100
5/12/2023,Metro Hospital,Friday,177,32,143,11,29,28,50,21,96
5/13/2023,Metro Hospital,Thursday,228,41,167,32,57,21,34,35,97
5/14/2023,Metro Hospital,Sunday,176,33,160,8,18,53,27,21,118
5/15/2023,Metro Hospital,Saturday,279,63,280,35,-2,53,49,31,59
5/16/2023,Metro Hospital,Sunday,238,55,227,52,7,43,54,29,57
5/17/2023,Metro Hospital,Thursday,228,41,228,30,1,60,48,32,74
5/18/2023,Metro Hospital,Monday,176,30,161,26,10,20,31,21,88
5/19/2023,Metro Hospital,Saturday,173,30,173,21,-1,62,28,22,92
5/20/2023,Metro Hospital,Thursday,177,29,155,31,20,41,41,12,104
5/21/2023,Metro Hospital,Saturday,228,40,228,23,0,31,28,31,68
5/22/2023,Metro Hospital,Saturday,238,51,237,37,-1,47,42,29,100
5/23/2023,Metro Hospital,Thursday,278,62,281,61,0,41,13,30,70
5/24/2023,Metro Hospital,Saturday,175,32,173,29,0,43,33,30,97
5/25/2023,Metro Hospital,Tuesday,234,52,219,55,21,24,36,24,66
5/26/2023,Metro Hospital,Monday,238,55,235,52,1,52,35,12,92
5/27/2023,Metro Hospital,Thursday,236,52,212,49,22,20,43,26,52
5/28/2023,Metro Hospital,Wednesday,173,30,174,29,-1,36,32,20,103
5/29/2023,Metro Hospital,Thursday,224,41,227,35,-2,72,36,26,53
5/30/2023,Metro Hospital,Monday,225,42,173,39,54,31,15,16,99
5/31/2023,Metro Hospital,Sunday,281,60,254,29,24,32,51,17,60
6/1/2023,Metro Hospital,Wednesday,234,55,208,48,29,32,21,15,60
6/2/2023,Metro Hospital,Friday,278,63,279,26,0,62,22,23,90
6/3/2023,Metro Hospital,Monday,236,51,237,51,2,68,55,36,53
6/4/2023,Metro Hospital,Friday,175,29,177,11,0,42,34,29,114
6/5/2023,Metro Hospital,Friday,236,51,238,53,-1,52,22,13,77
6/6/2023,Metro Hospital,Monday,234,52,237,52,-1,52,16,32,82
6/7/2023,Metro Hospital,Monday,176,32,175,23,2,26,18,20,49
6/8/2023,Metro Hospital,Saturday,237,55,234,45,-1,40,32,19,103
6/9/2023,Metro Hospital,Sunday,282,63,253,32,27,30,53,15,61
6/10/2023,Metro Hospital,Sunday,278,64,278,21,1,30,29,24,104
6/11/2023,Metro Hospital,Tuesday,174,31,177,29,0,58,26,15,74
6/12/2023,Metro Hospital,Thursday,235,54,202,41,34,26,13,16,66
6/13/2023,Metro Hospital,Friday,238,54,213,41,19,33,48,21,114
6/14/2023,Metro Hospital,Sunday,236,52,234,51,-1,53,31,16,95
6/15/2023,Metro Hospital,Tuesday,228,42,225,41,-2,66,29,13,57
6/16/2023,Metro Hospital,Monday,177,32,174,28,2,49,32,26,68
6/17/2023,Metro Hospital,Sunday,175,32,176,16,-2,38,20,29,89
6/18/2023,Metro Hospital,Tuesday,280,61,280,34,2,29,19,21,114
6/19/2023,Metro Hospital,Thursday,280,61,280,41,2,48,19,16,92
6/20/2023,Metro Hospital,Sunday,224,43,224,24,0,57,39,22,77
6/21/2023,Metro Hospital,Wednesday,174,33,176,31,0,40,28,17,104
6/22/2023,Metro Hospital,Friday,176,32,173,9,1,39,33,28,118
6/23/2023,Metro Hospital,Monday,225,41,225,28,1,61,32,12,71
6/24/2023,Metro Hospital,Sunday,278,64,282,24,-1,49,26,16,78
6/25/2023,Metro Hospital,Friday,174,29,175,9,2,42,37,29,114
6/26/2023,Metro Hospital,Sunday,176,31,177,23,-2,71,27,16,110
6/27/2023,Metro Hospital,Sunday,278,63,262,56,18,40,24,27,51
6/28/2023,Metro Hospital,Wednesday,224,41,181,23,48,21,20,24,95
6/29/2023,Metro Hospital,Saturday,175,30,98,11,77,18,48,31,59
6/30/2023,Metro Hospital,Saturday,234,54,235,47,-1,44,31,18,102
7/1/2023,Metro Hospital,Saturday,177,33,169,26,3,38,33,14,113
7/2/2023,Metro Hospital,Monday,228,39,215,41,12,31,41,19,50
7/3/2023,Metro Hospital,Wednesday,225,40,155,33,74,25,32,19,78
7/4/2023,Metro Hospital,Wednesday,281,64,234,34,42,26,30,10,70
7/5/2023,Metro Hospital,Sunday,227,40,195,31,31,36,43,15,113
7/6/2023,Metro Hospital,Monday,279,63,279,39,0,33,34,30,119
7/7/2023,Metro Hospital,Monday,175,29,175,6,0,53,48,32,79
7/8/2023,Metro Hospital,Saturday,228,40,225,30,2,30,21,17,99
7/9/2023,Metro Hospital,Saturday,176,29,173,23,2,45,35,34,118
7/10/2023,Metro Hospital,Sunday,281,64,282,23,-1,29,25,28,105
7/11/2023,Metro Hospital,Friday,238,54,236,51,-2,54,22,12,75
7/12/2023,Metro Hospital,Wednesday,177,30,139,5,38,26,20,26,83
7/13/2023,Metro Hospital,Tuesday,225,42,203,17,20,43,31,23,61
7/14/2023,Metro Hospital,Thursday,177,32,177,30,0,39,26,22,84
7/15/2023,Metro Hospital,Monday,279,61,279,26,-1,55,40,30,84
7/16/2023,Metro Hospital,Saturday,280,62,253,40,26,22,42,22,109
7/17/2023,Metro Hospital,Thursday,278,61,241,42,41,41,14,24,49
7/18/2023,Metro Hospital,Tuesday,281,62,280,59,0,44,18,32,95
7/19/2023,Metro Hospital,Saturday,281,60,278,34,2,64,17,36,72
7/20/2023,Metro Hospital,Wednesday,176,30,174,14,-1,34,24,21,94
7/21/2023,Metro Hospital,Thursday,226,43,225,31,1,62,50,30,72
7/22/2023,Metro Hospital,Friday,280,64,265,48,13,29,25,13,79
7/23/2023,Metro Hospital,Thursday,228,42,224,38,2,68,36,23,53
7/24/2023,Metro Hospital,Thursday,227,43,225,31,0,59,49,28,72
7/25/2023,Metro Hospital,Monday,227,39,207,31,17,22,39,19,65
7/26/2023,Metro Hospital,Saturday,237,54,237,48,3,23,20,13,69
7/27/2023,Metro Hospital,Thursday,280,60,231,43,49,22,55,10,113
7/28/2023,Metro Hospital,Sunday,279,64,264,57,15,43,23,29,53
7/29/2023,Metro Hospital,Tuesday,177,32,133,12,39,60,36,26,62
7/30/2023,Metro Hospital,Wednesday,174,29,143,18,31,22,45,15,80
7/31/2023,Metro Hospital,Wednesday,173,29,134,30,42,29,44,15,99
8/1/2023,Metro Hospital,Saturday,225,42,211,20,14,23,38,33,54
8/2/2023,Metro Hospital,Friday,225,41,194,33,30,25,54,34,75
8/3/2023,Metro Hospital,Friday,281,63,239,55,37,56,16,32,83
8/4/2023,Metro Hospital,Thursday,175,33,177,25,-2,30,22,31,71
8/5/2023,Metro Hospital,Wednesday,173,32,176,29,1,42,39,27,82
8/6/2023,Metro Hospital,Monday,236,55,234,48,-1,30,21,32,81
8/7/2023,Metro Hospital,Sunday,279,63,196,39,85,45,54,24,86
8/8/2023,Metro Hospital,Monday,279,61,217,34,65,56,29,18,107
8/9/2023,Metro Hospital,Tuesday,225,41,226,19,0,49,40,30,61
8/10/2023,Metro Hospital,Saturday,224,41,204,39,20,24,45,32,71
8/11/2023,Metro Hospital,Tuesday,234,53,216,37,20,40,48,14,73
8/12/2023,Metro Hospital,Wednesday,226,39,202,37,24,20,43,27,97
8/13/2023,Metro Hospital,Monday,224,39,228,29,-2,68,17,14,81
8/14/2023,Metro Hospital,Sunday,236,54,231,34,1,46,43,17,110
8/15/2023,Metro Hospital,Monday,278,62,279,28,2,56,38,33,80
8/16/2023,Metro Hospital,Wednesday,224,42,206,32,21,24,47,12,67
8/17/2023,Metro Hospital,Monday,236,54,235,50,2,69,52,35,53
8/18/2023,Metro Hospital,Tuesday,175,32,174,22,-1,50,22,30,89
8/19/2023,Metro Hospital,Wednesday,173,33,142,24,37,42,37,18,93
8/20/2023,Metro Hospital,Monday,237,51,171,39,67,45,50,14,106
8/21/2023,Metro Hospital,Friday,280,60,195,49,88,32,16,10,90
8/22/2023,Metro Hospital,Sunday,227,39,204,28,20,26,49,33,60
8/23/2023,Metro Hospital,Friday,236,52,237,52,2,48,41,9,74
8/24/2023,Metro Hospital,Saturday,278,61,238,60,44,36,39,31,80
8/25/2023,Metro Hospital,Saturday,174,32,135,10,40,22,33,16,115
8/26/2023,Metro Hospital,Thursday,280,60,176,38,107,39,38,17,83
8/27/2023,Metro Hospital,Wednesday,238,53,234,47,0,33,33,18,92
8/28/2023,Metro Hospital,Wednesday,282,62,279,61,-2,48,34,30,94
8/29/2023,Metro Hospital,Sunday,175,30,164,27,11,40,15,22,97
8/30/2023,Metro Hospital,Friday,228,43,189,34,38,35,15,16,59
8/31/2023,Metro Hospital,Tuesday,237,51,215,32,21,25,43,15,100
9/1/2023,Metro Hospital,Thursday,278,62,279,13,0,34,35,13,75
9/2/2023,Metro Hospital,Saturday,237,55,214,42,22,23,32,13,66
9/3/2023,Metro Hospital,Thursday,227,43,196,20,27,38,21,27,88
9/4/2023,Metro Hospital,Sunday,173,33,176,19,1,42,16,19,92
9/5/2023,Metro Hospital,Saturday,279,63,269,60,9,56,53,16,55
9/6/2023,Metro Hospital,Friday,281,62,266,51,12,32,25,14,80
9/7/2023,Metro Hospital,Sunday,237,54,176,53,59,30,37,30,112
9/8/2023,Metro Hospital,Saturday,238,55,238,52,2,53,29,20,86
9/9/2023,Metro Hospital,Tuesday,282,61,263,31,18,28,42,26,75
9/10/2023,Metro Hospital,Friday,236,55,213,41,25,21,45,12,111
9/11/2023,Metro Hospital,Sunday,225,43,223,34,1,29,35,18,70
9/12/2023,Metro Hospital,Thursday,224,39,196,33,33,49,25,17,103
9/13/2023,Metro Hospital,Saturday,173,33,177,29,2,44,32,30,99
9/14/2023,Metro Hospital,Tuesday,173,30,177,22,0,47,22,30,89
9/15/2023,Metro Hospital,Wednesday,227,40,186,32,44,21,27,24,98
9/16/2023,Metro Hospital,Saturday,174,29,153,28,22,30,51,21,82
9/17/2023,Metro Hospital,Sunday,176,29,176,24,2,49,45,15,104
9/18/2023,Metro Hospital,Sunday,224,39,190,20,37,57,23,34,53
9/19/2023,Metro Hospital,Friday,236,53,228,46,5,41,26,14,120
9/20/2023,Metro Hospital,Tuesday,174,33,173,11,2,30,21,24,91
9/21/2023,Metro Hospital,Thursday,175,29,173,26,0,33,18,31,91
9/22/2023,Metro Hospital,Wednesday,281,62,279,33,1,58,45,25,59
9/23/2023,Metro Hospital,Tuesday,174,32,173,20,1,35,36,14,112
9/24/2023,Metro Hospital,Monday,227,41,215,30,9,28,17,25,112
9/25/2023,Metro Hospital,Friday,227,40,188,34,39,35,16,17,59
9/26/2023,Metro Hospital,Thursday,173,31,177,8,0,47,21,22,73
9/27/2023,Metro Hospital,Monday,237,51,154,52,81,48,46,16,73
9/28/2023,Metro Hospital,Tuesday,173,30,173,21,-2,68,35,18,52
9/29/2023,Metro Hospital,Tuesday,173,32,173,24,1,41,14,31,98
9/30/2023,Metro Hospital,Tuesday,278,62,233,42,49,46,56,19,69
10/1/2023,Metro Hospital,Sunday,226,40,182,27,43,42,20,11,107
10/2/2023,Metro Hospital,Wednesday,176,29,147,4,27,39,20,28,51
10/3/2023,Metro Hospital,Thursday,226,42,225,43,-2,64,52,27,50
10/4/2023,Metro Hospital,Thursday,279,64,254,36,25,22,48,35,89
10/5/2023,Metro Hospital,Monday,236,52,183,48,53,36,30,34,110
10/6/2023,Metro Hospital,Tuesday,177,33,177,20,0,35,34,13,113
10/7/2023,Metro Hospital,Friday,224,41,211,20,14,50,33,14,85
10/8/2023,Metro Hospital,Monday,281,62,241,45,40,25,31,19,79
10/9/2023,Metro Hospital,Tuesday,235,53,213,43,23,24,45,24,119
10/10/2023,Metro Hospital,Wednesday,280,60,270,58,14,50,55,15,103
10/11/2023,Metro Hospital,Wednesday,226,39,202,35,21,23,45,27,97
10/12/2023,Metro Hospital,Friday,227,41,199,41,24,42,46,10,118
10/13/2023,Metro Hospital,Wednesday,176,32,175,17,1,36,21,19,97
10/14/2023,Metro Hospital,Wednesday,282,60,279,34,-1,68,40,17,77
10/15/2023,Metro Hospital,Tuesday,236,55,235,50,2,67,52,26,56
10/16/2023,Metro Hospital,Saturday,226,39,225,24,1,37,20,22,119
10/17/2023,Metro Hospital,Monday,281,63,260,62,21,53,45,16,73
10/18/2023,Metro Hospital,Saturday,175,29,174,27,-2,56,21,26,66
10/19/2023,Metro Hospital,Tuesday,225,42,168,40,57,25,27,32,61
10/20/2023,Metro Hospital,Wednesday,278,60,281,34,0,57,45,26,57
10/21/2023,Metro Hospital,Tuesday,281,64,279,54,-2,57,25,32,109
10/22/2023,Metro Hospital,Wednesday,237,53,234,51,2,40,19,20,106
10/23/2023,Metro Hospital,Tuesday,235,54,202,51,35,57,36,17,66
10/24/2023,Metro Hospital,Thursday,281,63,268,38,11,37,45,25,108
10/25/2023,Metro Hospital,Saturday,174,29,135,9,40,28,37,13,102
10/26/2023,Metro Hospital,Friday,236,53,233,49,2,30,35,16,73
10/27/2023,Metro Hospital,Sunday,176,32,174,25,0,58,52,20,66
10/28/2023,Metro Hospital,Saturday,176,31,175,22,2,65,29,14,86
10/29/2023,Metro Hospital,Wednesday,226,42,204,34,23,20,44,27,98
10/30/2023,Metro Hospital,Wednesday,236,53,237,41,-1,35,19,20,54
10/31/2023,Metro Hospital,Friday,282,64,195,52,86,33,19,11,91
11/1/2023,Metro Hospital,Tuesday,177,32,158,33,18,30,46,25,100
11/2/2023,Metro Hospital,Sunday,176,29,151,29,22,28,15,13,119
11/3/2023,Metro Hospital,Saturday,235,53,236,47,-2,38,31,26,107
11/4/2023,Metro Hospital,Wednesday,173,33,127,28,47,34,34,31,67
11/5/2023,Metro Hospital,Thursday,174,32,155,28,22,61,37,11,72
11/6/2023,Metro Hospital,Wednesday,281,60,271,29,10,29,22,35,71
11/7/2023,Metro Hospital,Wednesday,226,41,218,32,11,45,39,18,97
11/8/2023,Metro Hospital,Thursday,226,41,225,31,0,50,19,32,90
11/9/2023,Metro Hospital,Wednesday,282,62,240,27,44,20,53,16,68
11/10/2023,Metro Hospital,Monday,174,31,175,25,0,36,17,14,87
11/11/2023,Metro Hospital,Wednesday,227,41,214,33,12,43,54,33,102
11/12/2023,Metro Hospital,Saturday,226,40,194,31,29,38,35,19,100
11/13/2023,Metro Hospital,Friday,226,42,224,42,-1,33,20,15,53
11/14/2023,Metro Hospital,Thursday,234,55,236,53,2,68,21,16,81
11/15/2023,Metro Hospital,Wednesday,173,29,177,10,2,52,22,15,91
11/16/2023,Metro Hospital,Sunday,280,63,280,61,0,54,23,25,96
11/17/2023,Metro Hospital,Friday,175,31,176,30,0,47,18,27,66
11/18/2023,Metro Hospital,Monday,173,31,177,25,0,38,18,13,87
11/19/2023,Metro Hospital,Monday,235,53,183,48,55,35,33,32,109
11/20/2023,Metro Hospital,Saturday,227,40,197,31,33,35,35,21,102
11/21/2023,Metro Hospital,Friday,175,32,166,28,10,34,38,14,98
11/22/2023,Metro Hospital,Thursday,281,61,282,63,0,38,16,27,68
11/23/2023,Metro Hospital,Thursday,279,63,281,32,2,48,41,10,103
11/24/2023,Metro Hospital,Wednesday,173,32,176,33,3,23,24,35,72
11/25/2023,Metro Hospital,Wednesday,279,62,281,58,-1,47,34,28,93
11/26/2023,Metro Hospital,Sunday,227,41,171,31,52,55,29,12,115
11/27/2023,Metro Hospital,Wednesday,235,54,235,52,-2,36,24,17,71
11/28/2023,Metro Hospital,Monday,226,40,217,34,6,39,33,35,65
11/29/2023,Metro Hospital,Thursday,280,62,280,55,1,37,26,30,52
11/30/2023,Metro Hospital,Sunday,176,32,176,26,1,52,25,29,115
12/1/2023,Metro Hospital,Tuesday,225,41,175,29,51,54,51,25,99
12/2/2023,Metro Hospital,Saturday,279,64,281,18,0,66,43,24,115
12/3/2023,Metro Hospital,Wednesday,278,61,282,28,1,44,23,16,77
12/4/2023,Metro Hospital,Saturday,234,51,238,40,1,48,42,29,102
12/5/2023,Metro Hospital,Thursday,173,29,175,25,-1,34,24,31,69
12/6/2023,Metro Hospital,Thursday,224,41,216,20,9,27,22,33,96
12/7/2023,Metro Hospital,Saturday,227,43,210,17,18,23,39,34,50
12/8/2023,Metro Hospital,Wednesday,282,63,237,28,41,21,51,12,69
12/9/2023,Metro Hospital,Saturday,238,53,236,51,1,53,31,18,86
12/10/2023,Metro Hospital,Sunday,173,29,177,21,-2,40,18,23,105
12/11/2023,Metro Hospital,Saturday,176,32,174,29,-2,39,21,22,109
12/12/2023,Metro Hospital,Wednesday,177,30,170,17,5,44,48,19,85
12/13/2023,Metro Hospital,Saturday,278,64,278,36,4,35,26,11,110
12/14/2023,Metro Hospital,Wednesday,177,33,155,32,19,35,54,16,63
12/15/2023,Metro Hospital,Tuesday,237,51,225,54,15,52,33,22,61
12/16/2023,Metro Hospital,Friday,236,51,238,49,-1,53,20,23,93
12/17/2023,Metro Hospital,Thursday,235,53,213,47,22,18,46,26,51
12/18/2023,Metro Hospital,Saturday,173,31,173,15,-2,46,38,31,74
12/19/2023,Metro Hospital,Tuesday,175,31,177,21,-1,49,19,30,89
12/20/2023,Metro Hospital,Monday,234,52,153,49,82,48,46,14,72
12/21/2023,Metro Hospital,Thursday,225,39,207,38,19,28,45,23,80
12/22/2023,Metro Hospital,Tuesday,173,29,171,30,5,43,46,20,72
12/23/2023,Metro Hospital,Saturday,280,64,279,48,-2,57,44,10,70
12/24/2023,Metro Hospital,Tuesday,226,40,211,41,15,49,34,10,75
12/25/2023,Metro Hospital,Friday,228,41,183,29,40,42,45,13,81
12/26/2023,Metro Hospital,Saturday,174,33,173,5,0,54,28,20,77
12/27/2023,Metro Hospital,Wednesday,175,33,170,23,4,34,36,30,112
12/28/2023,Metro Hospital,Tuesday,176,30,127,7,51,23,40,25,68
12/29/2023,Metro Hospital,Friday,224,40,224,39,-2,55,33,32,80
12/30/2023,Metro Hospital,Monday,281,63,281,62,1,34,29,13,104
12/31/2023,Metro Hospital,Wednesday,236,54,228,41,10,51,18,29,113
1/1/2024,Metro Hospital,Wednesday,282,62,279,33,-2,59,44,26,55
